740.65	52.779
740.84	52.974
741.02	53.135
741.2	53.287
741.38	53.425
741.56	53.53
741.74	53.631
741.92	53.739
742.1	53.817
742.29	53.876
742.47	53.911
742.65	53.94
742.83	53.964
743.01	53.994
743.19	54.025
743.37	54.048
743.55	54.126
743.74	54.259
743.92	54.43
744.1	54.659
744.28	54.945
744.46	55.279
744.64	55.643
744.82	56.072
745	56.472
745.18	56.947
745.37	57.41
745.55	57.885
745.73	58.345
745.91	58.775
746.09	59.215
746.27	59.638
746.45	60.025
746.63	60.406
746.81	60.779
746.99	61.15
747.17	61.528
747.36	61.892
747.54	62.231
747.72	62.602
747.9	62.941
748.08	63.293
748.26	63.626
748.44	63.968
748.62	64.282
748.8	64.636
748.98	64.915
749.16	65.209
749.34	65.473
749.52	65.74
749.7	65.999
749.89	66.235
750.07	66.439
750.25	66.633
750.43	66.818
750.61	66.996
750.79	67.148
750.97	67.308
751.15	67.453
751.33	67.537
751.51	67.574
751.69	67.612
751.87	67.632
752.05	67.668
752.23	67.687
752.41	67.711
752.59	67.751
752.77	67.848
752.95	67.949
753.13	68.104
753.31	68.285
753.49	68.511
753.67	68.789
753.85	69.13
754.03	69.531
754.21	69.948
754.39	70.361
754.58	70.78
754.76	71.189
754.94	71.566
755.12	71.961
755.3	72.329
755.48	72.665
755.66	72.966
755.84	73.225
756.02	73.443
756.2	73.605
756.38	73.702
756.56	73.749
756.74	73.78
756.92	73.758
757.1	73.674
757.28	73.567
757.46	73.436
757.64	73.308
757.82	73.134
757.99	72.966
758.17	72.802
758.35	72.641
758.53	72.467
758.71	72.357
758.89	72.271
759.07	72.236
759.25	72.21
759.43	72.222
759.61	72.273
759.79	72.37
759.97	72.538
760.15	72.78
760.33	73.043
760.51	73.332
760.69	73.67
760.87	74.056
761.05	74.446
761.23	74.857
761.41	75.234
761.59	75.623
761.77	75.993
761.95	76.346
762.13	76.728
762.31	77.099
762.49	77.4
762.66	77.649
762.84	77.851
763.02	78.044
763.2	78.185
763.38	78.277
763.56	78.332
763.74	78.337
763.92	78.268
764.1	78.155
764.28	78.013
764.46	77.836
764.64	77.614
764.82	77.346
765	77.066
765.17	76.802
765.35	76.534
765.53	76.272
765.71	76.042
765.89	75.795
766.07	75.578
766.25	75.373
766.43	75.206
766.61	75.08
766.79	74.992
766.97	74.964
767.14	74.948
767.32	74.995
767.5	75.024
767.68	75.093
767.86	75.2
768.04	75.335
768.22	75.5
768.4	75.719
768.58	76.002
768.75	76.278
768.93	76.581
769.11	76.902
769.29	77.2
769.47	77.51
769.65	77.817
769.83	78.159
770.01	78.519
770.18	78.868
770.36	79.226
770.54	79.556
770.72	79.837
770.9	80.083
771.08	80.278
771.26	80.503
771.43	80.699
771.61	80.844
771.79	80.953
771.97	81.005
772.15	81.032
772.33	81.029
772.51	80.998
772.68	80.892
772.86	80.778
773.04	80.66
773.22	80.526
773.4	80.413
773.58	80.212
773.75	80.012
773.93	79.81
774.11	79.53
774.29	79.267
774.47	79.017
774.65	78.815
774.82	78.63
775	78.45
775.18	78.276
775.36	78.13
775.54	78.012
775.72	77.937
775.89	77.863
776.07	77.77
776.25	77.728
776.43	77.729
776.61	77.754
776.78	77.827
776.96	77.91
777.14	77.991
777.32	78.125
777.5	78.281
777.67	78.462
777.85	78.709
778.03	78.967
778.21	79.219
778.39	79.44
778.56	79.651
778.74	79.881
778.92	80.109
779.1	80.353
779.27	80.58
779.45	80.79
779.63	81.021
779.81	81.278
779.99	81.523
780.16	81.738
780.34	81.892
780.52	81.988
780.7	82.061
780.87	82.102
781.05	82.096
781.23	82.068
781.41	82.008
781.58	81.912
781.76	81.786
781.94	81.627
782.12	81.467
782.29	81.331
782.47	81.158
782.65	80.964
782.83	80.778
783	80.596
783.18	80.425
783.36	80.227
783.54	80.035
783.71	79.811
783.89	79.641
784.07	79.494
784.25	79.386
784.42	79.287
784.6	79.171
784.78	79.064
784.96	78.951
785.13	78.873
785.31	78.835
785.49	78.841
785.66	78.875
785.84	78.966
786.02	79.012
786.2	79.088
786.37	79.191
786.55	79.287
786.73	79.387
786.9	79.502
787.08	79.652
787.26	79.809
787.44	79.987
787.61	80.14
787.79	80.329
787.97	80.516
788.14	80.717
788.32	80.9
788.5	81.106
788.67	81.331
788.85	81.535
789.03	81.699
789.2	81.842
789.38	82.012
789.56	82.137
789.73	82.269
789.91	82.394
790.09	82.527
790.26	82.63
790.44	82.698
790.62	82.751
790.8	82.76
790.97	82.69
791.15	82.619
791.32	82.551
791.5	82.446
791.68	82.341
791.85	82.213
792.03	82.135
792.21	82.002
792.38	81.832
792.56	81.679
792.74	81.52
792.91	81.355
793.09	81.137
793.27	80.89
793.44	80.679
793.62	80.425
793.8	80.209
793.97	80.026
794.15	79.898
794.32	79.753
794.5	79.632
794.68	79.564
794.85	79.53
795.03	79.51
795.21	79.508
795.38	79.513
795.56	79.52
795.73	79.517
795.91	79.561
796.09	79.625
796.26	79.697
796.44	79.782
796.62	79.872
796.79	80.016
796.97	80.175
797.14	80.298
797.32	80.466
797.5	80.639
797.67	80.782
797.85	80.927
798.02	81.085
798.2	81.207
798.38	81.353
798.55	81.493
798.73	81.576
798.9	81.63
799.08	81.685
799.25	81.738
799.43	81.826
799.61	81.874
799.78	81.93
799.96	81.974
